19560,
19510,
19835,
20659,
21743,
21467,
20806,
19779,
18349,
16845,
15747,
15156,
14885,
14820,
15036,
16102,
18101,
19455,
20015,
20323,
20363,
20203,
19910,
19697,
19466,
19328,
19447,
19986,
21055,
20682,
20089,
19246,
18103,
16798,
15696,
15050,
14704,
14527,
14544,
14862,
15449,
16200,
17205,
17847,
18049,
17902,
17601,
17242,
16892,
16656,
16810,
17531,
18951,
18855,
18398,
17781,
16889,
15848,
14903,
14280,
13882,
13647,
13622,
13868,
14172,
14653,
15530,
16252,
16589,
16690,
16606,
16430,
16236,
16166,
16456,
17375,
18839,
18739,
18297,
17564,
16441,
15348,
14334,
13738,
13499,
13448,
13695,
14796,
16782,
18244,
18911,
19130,
19179,
19146,
18955,
18892,
18793,
18704,
19075,
19922,
20753,
20412,
19709,
18666,
17084,
15495,
14303,
13687,
13370,
13243,
13415,
14459,
16641,
18233,
18950,
19265,
19448,
19404,
19236,
19181,
19090,
19118,
19467,
19964,
20801,
20404,
19657,
18598,
16972,
15270,
14058,
13403,
12956,
12830,
13027,
14068,
16118,
17883,
18744,
19094,
19302,
19256,
19086,
19016,
18887,
18901,
19231,
19870,
20702,
20349,
19681,
18566,
17011,
15411,
14241,
13599,
13312,
13213,
13387,
14409,
16563,
18285,
19126,
19564,
19809,
19751,
19565,
19424,
19327,
19263,
19547,
20061,
20799,
20437,
19702,
18624,
17138,
15536,
14390,
13723,
13374,
13263,
13440,
14411,
16510,
18180,
19031,
19536,
19796,
19810,
19691,
19621,
19421,
19254,
19410,
19604,
20080,
19632,
18952,
18075,
16816,
15416,
14281,
13615,
13212,
12950,
12910,
13215,
13826,
14743,
16086,
17204,
17828,
17938,
17740,
17544,
17312,
17113,
17262,
17693,
18685,
18533,
18098,
17469,
16553,
15533,
14588,
13846,
13431,
13199,
13134,
13322,
13591,
14134,
15112,
15748,
16136,
16444,
16471,
16318,
16200,
16184,
16545,
17419,
18711,
18763,
18318,
17501,
16435,
15228,
14202,
13689,
13415,
13335,
13582,
14708,
16809,
18377,
19222,
19755,
20008,
20130,
20053,
20158,
20163,
20023,
20344,
20933,
21581,
21225,
20461,
19361,
17784,
16197,
15093,
14498,
14149,
14012,
14160,
15204,
17088,
18528,
19188,
19517,
19660,
19761,
19666,
19628,
19526,
19528,
19910,
20499,
21292,
21019,
20328,
19257,
17742,
16168,
15114,
14540,
14241,
14097,
14277,
15314,
17136,
18577,
19329,
19678,
19787,
19695,
19467,
19386,
19187,
19135,
19250,
19720,
20838,
20813,
20232,
19193,
17749,
16184,
15108,
14539,
14236,
14172,
14372,
15507,
17296,
18575,
19115,
19420,
19528,
19431,
19188,
19070,
18811,
18716,
18901,
19348,
20377,
20288,
19669,
18638,
17169,
15607,
14508,
13894,
13603,
13570,
13815,
14873,
16659,
18188,
19035,
19600,
19844,
19870,
19730,
19657,
19493,
19451,
19575,
19851,
20622,
20420,
19734,
18914,
17752,
16434,
15404,
14752,
14402,
14266,
14294,
14641,
15046,
15982,
17168,
17874,
18220,
18176,
17922,
17516,
17203,
17006,
17090,
17568,
18955,
19134,
18701,
18119,
17246,
16202,
15337,
14692,
14358,
14149,
14119,
14319,
14454,
14995,
15853,
16514,
16929,
17102,
17066,
16889,
16799,
16960,
17494,
18208,
19151,
19146,
18617,
17678,
16601,
15404,
14470,
13971,
13723,
13606,
13789,
14818,
16536,
17995,
18785,
19246,
19450,
19405,
19226,
19113,
18882,
18807,
19018,
19403,
20480,
20519,
19837,
18795,
17287,
15760,
14767,
14204,
13948,
13872,
14078,
15087,
16998,
18673,
19522,
20052,
20445,
20563,
20557,
20627,
20567,
20575,
20913,
21449,
22140,
21867,
20980,
19838,
18258,
16674,
15640,
15068,
14746,
14663,
14844,
15755,
17429,
18991,
19768,
20200,
20429,
20398,
20228,
20151,
20034,
20065,
20336,
20677,
21459,
21346,
20610,
19569,
18090,
16472,
15426,
14831,
14504,
14396,
14574,
15536,
17242,
18743,
19492,
19886,
20056,
19980,
19792,
19688,
19532,
19472,
19641,
19965,
20900,
21026,
20427,
19388,
17900,
16400,
15319,
14713,
14413,
14323,
14543,
15492,
17106,
18697,
19517,
19915,
20085,
20022,
19730,
19437,
19157,
19004,
19042,
19256,
20119,
20121,
19558,
18736,
17567,
16357,
15318,
14625,
14256,
14041,
14021,
14355,
14783,
15706,
16772,
17480,
17780,
17722,
17514,
17280,
17073,
17066,
17323,
17872,
18825,
18742,
18237,
17549,
16613,
15520,
14530,
13861,
13450,
13209,
13201,
13373,
13604,
14267,
15296,
16134,
16666,
16918,
16982,
16931,
16860,
16881,
17191,
17783,
18980,
19354,
18981,
18109,
17051,
15871,
15028,
14616,
14448,
14426,
14677,
15703,
17427,
18972,
19801,
20226,
20368,
20350,
20172,
20051,
19833,
19734,
19912,
20310,
21373,
21655,
21027,
19902,
16835,
16866,
14730,
14886,
15058,
15990,
17682,
19113,
19778,
20064,
20174,
20121,
19921,
19852,
19694,
19552,
19772,
20103,
20969,
21070,
20379,
19258,
17759,
16229,
15163,
14583,
14335,
14270,
14490,
15491,
17164,
18594,
19125,
19311,
19336,
19290,
19172,
19123,
18937,
18780,
19026,
19462,
20256,
19706,
19706,
18661,
17125,
15575,
14451,
13847,
13480,
13394,
13598,
14582,
16488,
18134,
18967,
19418,
19583,
19596,
19392,
19316,
19207,
19167,
19383,
19749,
20467,
20436,
19644,
18570,
17066,
15476,
14278,
13592,
13241,
13093,
13227,
14176,
15998,
17591,
18377,
18708,
18862,
18795,
18657,
18684,
18586,
18377,
18499,
18771,
19317,
19176,
18517,
17684,
16486,
15151,
14018,
13305,
12874,
12619,
12590,
12896,
13369,
14406,
15712,
16638,
17060,
17116,
16945,
16772,
16538,
16368,
16500,
16850,
17723,
17960,
17496,
16833,
15873,
14781,
13795,
13076,
12670,
12439,
12373,
12564,
12773,
13473,
14497,
15248,
15666,
15872,
15845,
15688,
15518,
15466,
15698,
16225,
17319,
17957,
17602,
16731,
15617,
14400,
13481,
12946,
12713,
12682,
12974,
13969,
15714,
17377,
18132,
18503,
18777,
18727,
18625,
18555,
18323,
18189,
18293,
18480,
19381,
19865,
19270,
18172,
16583,
15041,
13915,
13310,
13015,
12930,
13147,
14146,
15958,
17720,
18463,
18858,
19012,
18969,
18849,
18751,
18602,
18546,
18744,
19174,
19966,
20127,
19451,
18340,
16739,
15186,
14054,
13470,
13127,
13036,
13227,
14250,
16100,
17846,
18548,
19026,
19166,
19240,
19138,
19075,
18995,
19038,
19402,
19838,
20245,
20199,
19527,
18395,
16835,
15303,
14112,
13486,
13156,
13045,
13225,
14172,
16040,
17845,
18763,
19238,
19520,
19563,
19491,
19421,
19263,
19268,
19553,
19892,
20370,
20302,
19593,
18512,
17065,
15524,
14353,
13685,
13355,
13212,
13358,
14325,
16086,
17835,
18776,
19259,
19432,
19339,
19140,
19035,
18899,
18909,
19110,
19256,
19632,
19540,
18935,
18119,
16879,
15488,
14371,
13709,
13310,
13116,
13122,
13400,
13913,
14918,
16073,
16876,
17234,
17285,
17113,
16767,
16492,
16355,
16474,
16854,
17677,
18019,
17569,
16918,
14917,
14917,
13271,
13271,
12879,
12714,
12776,
13037,
13429,
14227,
15054,
15628,
16038,
16199,
16351,
16358,
16393,
16608,
16900,
17158,
17849,
18368,
17797,
16935,
15750,
14757,
14188,
13905,
13811,
13970,
14831,
16498,
17931,
18963,
19607,
19877,
19987,
19832,
19709,
19467,
19218,
19125,
19036,
18846,
19428,
19996,
19277,
18012,
16509,
15305,
14653,
14281,
14146,
14282,
15084,
16652,
18003,
18791,
19212,
19372,
19301,
19171,
19001,
18737,
18462,
18377,
18355,
18213,
18776,
19237,
18506,
17192,
15679,
14506,
13821,
13414,
13266,
13388,
14234,
15874,
17366,
18321,
18850,
19053,
19070,
18913,
18837,
18681,
18526,
18468,
18341,
18100,
18515,
19056,
18314,
17022,
15539,
14352,
13742,
13374,
13230,
13376,
14240,
15811,
17185,
18117,
18558,
18800,
18778,
18539,
18362,
18200,
18218,
18274,
18311,
18264,
18531,
18734,
18001,
16733,
15273,
14071,
13409,
13010,
12789,
12843,
13482,
14650,
15779,
16729,
17361,
17669,
17715,
17531,
17387,
17166,
16930,
16854,
16775,
16589,
16965,
17650,
17088,
16086,
14935,
13911,
13286,
12863,
12666,
12660,
12915,
13312,
14102,
15088,
15851,
16252,
16311,
16155,
15908,
15669,
15480,
15478,
15557,
15681,
16317,
17139,
16764,
15963,
14915,
13918,
13226,
12793,
12545,
12495,
12667,
12904,
13440,
14375,
15168,
15468,
15628,
15578,
15317,
15048,
14861,
14681,
14743,
15042,
15818,
16611,
16253,
15479,
14404,
13533,
13083,
12816,
12699,
12878,
13728,
15130,
16615,
17704,
18311,
18583,
18632,
18489,
18367,
18294,
18236,
18300,
18480,
18553,
18898,
19135,
18243,
16955,
15494,
14333,
13748,
13392,
13210,
13325,
14088,
15651,
17215,
18308,
19004,
19372,
19575,
19522,
19607,
19619,
19640,
19684,
19771,
19616,
19701,
19501,
18523,
17096,
15514,
14313,
13635,
13235,
13057,
13178,
14023,
15749,
17377,
18400,
18936,
19240,
19407,
19365,
19226,
19058,
18976,
19006,
19044,
18847,
19015,
19170,
18404,
16998,
15399,
14238,
13630,
13279,
13149,
13282,
14130,
15765,
17447,
18398,
18862,
19120,
19105,
18901,
18828,
18486,
18224,
18099,
17928,
17681,
17899,
18713,
18091,
16799,
15311,
14192,
13581,
13308,
13222,
13355,
14121,
15636,
17166,
18057,
18539,
18714,
18651,
18437,
18287,
18053,
17863,
17701,
17376,
17076,
17320,
18092,
17504,
16368,
15074,
13918,
13239,
12801,
12559,
12496,
12784,
13182,
14041,
15107,
15883,
16284,
16359,
16231,
16034,
15856,
15750,
15800,
15911,
16058,
16419,
17009,
16491,
15531,
14441,
13474,
12805,
12314,
12045,
11943,
12076,
12175,
12780,
13836,
14714,
15348,
15722,
15826,
15743,
15621,
15559,
15613,
15729,
15709,
16169,
17137,
16491,
15421,
14086,
13112,
12535,
12167,
12072,
12240,
13186,
14970,
16712,
17661,
18300,
18738,
18959,
19035,
19178,
19250,
19229,
19218,
19099,
18808,
18971,
19423,
18476,
16839,
15129,
13854,
13188,
12776,
12607,
12707,
13560,
15383,
17141,
18092,
18607,
18937,
19003,
18972,
18925,
18871,
18820,
18815,
18624,
18199,
18285,
18981,
18098,
16475,
14827,
13584,
12958,
12577,
12422,
12571,
13441,
15365,
17096,
17975,
18364,
18638,
18652,
18595,
18586,
18457,
18346,
18289,
18174,
18091,
18461,
18811,
17902,
16383,
14675,
13503,
12885,
12534,
12366,
12466,
13361,
15222,
17032,
17962,
18547,
18911,
19179,
19243,
19470,
19421,
19306,
19300,
19001,
18612,
18738,
19198,
18331,
16485,
15111,
13891,
13144,
12745,
12537,
12609,
13435,
15296,
17125,
18127,
18685,
18999,
19008,
18754,
18571,
18374,
18214,
18137,
17889,
17530,
17644,
18044,
17377,
16143,
14690,
13465,
12770,
12351,
12190,
12166,
12381,
12790,
13820,
14909,
15771,
16214,
16298,
16161,
15906,
15685,
15483,
15457,
15564,
15487,
15769,
16681,
16259,
15338,
14224,
13170,
12547,
12182,
11965,
11906,
12112,
12210,
13103,
14096,
14912,
15489,
15793,
15874,
15902,
15827,
15901,
16199,
16610,
16778,
17082,
17496,
16745,
15669,
14345,
13361,
12890,
12567,
12472,
12627,
13577,
15592,
17450,
18310,
18856,
19145,
19328,
19339,
19287,
19111,
19041,
19154,
19177,
18917,
18930,
19157,
18243,
16619,
14928,
13631,
13075,
12742,
12539,
12595,
13543,
15455,
17164,
17950,
18451,
18777,
18887,
18875,
18806,
18672,
18583,
18591,
18499,
18186,
18351,
18992,
18251,
16654,
14892,
13685,
13111,
12702,
12637,
12860,
13771,
15623,
17300,
18125,
18543,
18715,
18659,
18475,
18418,
18321,
18198,
18223,
18098,
17727,
17842,
18766,
18101,
16559,
14850,
13646,
13008,
12616,
12452,
12621,
13537,
15335,
17027,
17875,
18429,
18760,
18873,
18884,
18990,
19054,
18975,
18957,
18719,
18146,
18047,
18810,
18261,
16657,
14908,
13638,
12937,
12522,
12360,
12420,
13340,
15086,
16891,
18048,
18735,
19194,
19366,
19412,
19419,
19265,
19099,
18943,
18585,
18042,
17927,
18519,
17944,
16580,
15058,
13816,
13057,
12617,
12361,
12291,
12454,
12809,
14044,
15363,
16314,
16748,
16942,
16951,
16758,
16618,
16583,
16600,
16599,
16490,
16603,
17295,
16999,
16066,
14811,
13779,
13063,
12594,
12277,
12170,
12278,
12368,
13142,
14311,
15372,
16021,
16240,
16405,
16350,
16189,
16151,
16289,
16490,
16600,
16941,
17647,
16983,
15688,
14324,
13304,
12777,
12428,
12326,
12518,
13436,
15271,
17397,
18315,
18793,
19045,
19136,
19003,
18903,
18761,
18779,
18877,
18961,
18686,
18645,
18986,
18150,
16453,
14740,
13586,
13039,
12750,
12620,
12759,
13634,
15417,
17223,
18041,
18490,
18726,
18711,
18468,
18364,
18187,
18065,
18045,
17957,
17487,
17543,
18500,
18034,
16468,
14712,
13605,
13007,
12612,
12491,
12684,
13579,
15345,
17130,
18038,
18542,
18850,
18945,
18907,
18904,
18809,
18776,
18822,
18629,
18197,
18234,
18789,
18170,
16695,
14913,
13757,
13145,
12770,
12639,
12794,
13606,
15368,
17207,
18014,
18507,
18780,
18857,
18827,
18922,
18911,
18964,
18920,
18652,
18213,
18207,
18759,
17927,
16562,
14822,
13633,
12907,
12496,
12313,
12411,
13218,
15062,
17038,
18075,
18887,
19414,
19737,
19813,
19994,
19975,
19785,
19658,
19320,
18527,
18132,
18699,
18124,
16699,
15140,
13895,
13130,
12637,
12402,
12359,
12525,
12858,
13979,
15160,
16073,
16448,
16518,
16389,
16186,
15964,
15788,
15813,
15905,
15989,
16226,
16932,
16649,
15709,
14460,
13404,
12663,
12291,
12017,
11960,
12054,
12140,
12882,
13980,
15004,
15621,
15792,
15810,
15699,
15562,
15416,
15455,
15510,
15517,
15719,
16877,
16708,
15706,
14274,
13086,
12687,
12280,
12146,
12344,
13218,
14975,
17058,
18190,
18845,
19323,
19587,
19730,
19815,
19814,
19774,
19616,
19482,
18888,
18733,
19267,
18595,
16983,
15236,
13968,
13305,
12926,
12766,
12872,
13675,
15563,
17573,
18836,
19734,
20356,
20816,
21099,
21415,
21571,
21690,
21746,
21388,
20689,
20230,
20608,
20102,
18369,
16436,
15051,
14222,
13740,
13481,
13572,
14284,
16081,
18137,
19556,
20700,
21577,
22128,
22510,
22970,
23071,
22947,
22750,
22415,
21736,
21252,
21490,
20803,
19073,
17177,
15732,
14927,
14395,
14155,
14224,
14933,
16814,
19076,
20548,
21882,
22642,
23272,
23680,
24031,
24061,
23925,
23577,
22817,
21694,
21004,
21157,
20417,
18626,
16584,
15210,
14326,
13801,
13556,
13593,
14314,
15992,
18011,
19206,
19897,
20384,
20588,
20659,
20751,
20777,
20783,
20748,
20387,
19660,
19207,
19477,
19042,
17767,
16185,
14890,
14061,
13534,
13221,
13126,
13220,
13635,
14844,
16408,
17698,
18635,
19179,
19492,
19630,
19660,
19655,
19717,
19633,
19314,
19054,
19405,
19018,
17852,
16430,
15177,
14302,
13731,
13371,
13185,
13081,
13128,
13831,
14958,
15934,
16663,
17144,
17395,
17438,
17451,
17538,
17714,
17882,
17789,
17676,
18337,
18380,
17126,
15583,
14402,
13730,
13312,
13110,
13266,
13985,
15649,
17665,
18742,
19455,
20022,
20377,
20576,
20787,
20747,
20699,
20652,
20310,
19747,
19434,
19677,
19141,
17454,
15692,
14364,
13766,
13423,
13185,
13306,
14069,
15930,
15930,
19405,
20240,
21066,
21639,
21991,
22045,
21955,
21800,
22165,
21869,
21059,
20588,
20867,
20403,
18701,
16866,
15447,
14641,
14104,
13811,
13882,
14665,
16540,
18607,
19768,
20559,
21004,
21134,
21012,
20918,
20687,
20561,
20485,
20264,
19553,
18999,
19313,
19024,
17362,
15539,
14162,
13442,
13042,
12887,
13012,
13691,
15443,
17485,
18670,
19583,
20143,
20411,
20456,
20559,
20467,
20401,
20347,
19989,
19266,
18948,
19375,
18910,
17319,
15611,
14310,
13624,
13217,
12993,
13147,
13892,
15724,
17836,
19010,
19764,
20310,
20839,
21145,
21433,
21508,
21426,
21359,
20923,
20206,
19754,
19973,
19622,
16785,
14444,
14544,
13998,
13998,
13695,
13531,
13597,
14004,
15114,
16591,
17922,
18742,
19106,
19280,
19440,
19592,
19531,
19563,
19470,
19150,
18778,
18968,
18550,
17332,
15975,
14788,
13926,
13348,
13030,
12838,
12804,
12921,
13582,
14730,
15945,
17012,
17809,
18477,
19022,
19309,
19570,
19783,
19791,
19641,
19612,
20240,
19864,
18610,
16820,
15365,
14533,
13996,
13634,
13670,
14381,
16129,
18174,
19349,
20246,
21030,
21482,
21642,
21908,
22006,
22017,
22003,
21486,
20717,
20262,
20208,
19793,
18168,
16330,
14967,
14166,
13669,
13461,
13545,
14238,
16119,
18197,
19360,
20130,
20663,
20919,
21110,
21237,
21218,
21135,
21147,
20782,
20056,
19607,
19690,
19108,
